# spanwise profile label=P1 x=20 z=0.35 t=0 n=97
# y(m) U_x U_y U_z alpha valid
 0.203125  4.44041749e-13 -3.67753787e-13 -2.21808818e-13  1 1
 0.208333328  4.44041749e-13 -3.67753787e-13 -2.21808818e-13  1 1
 0.213541672  4.44041749e-13 -3.67753787e-13 -2.21808818e-13  1 1
 0.21875  4.44041749e-13 -3.67753787e-13 -2.21808818e-13  1 1
 0.223958328  4.44041749e-13 -3.67753787e-13 -2.21808818e-13  1 1
 0.229166672  4.44041749e-13 -3.67753787e-13 -2.21808818e-13  1 1
 0.234375  4.44041749e-13 -3.67753787e-13 -2.21808818e-13  1 1
 0.239583328  4.44041749e-13 -3.67753787e-13 -2.21808818e-13  1 1
 0.244791672  4.44041749e-13 -3.67753787e-13 -2.21808818e-13  1 1
 0.25  4.44041749e-13 -3.67753787e-13 -2.21808818e-13  1 1
 0.255208343  nan  nan  nan  nan 0
 0.260416657  nan  nan  nan  nan 0
 0.265625  nan  nan  nan  nan 0
 0.270833343  nan  nan  nan  nan 0
 0.276041657  nan  nan  nan  nan 0
 0.28125  nan  nan  nan  nan 0
 0.286458343  nan  nan  nan  nan 0
 0.291666657  nan  nan  nan  nan 0
 0.296875  nan  nan  nan  nan 0
 0.302083343  nan  nan  nan  nan 0
 0.307291657  nan  nan  nan  nan 0
 0.3125  nan  nan  nan  nan 0
 0.317708343  nan  nan  nan  nan 0
 0.322916657  nan  nan  nan  nan 0
 0.328125  nan  nan  nan  nan 0
 0.333333343  nan  nan  nan  nan 0
 0.338541657  nan  nan  nan  nan 0
 0.34375  nan  nan  nan  nan 0
 0.348958343  nan  nan  nan  nan 0
 0.354166657  nan  nan  nan  nan 0
 0.359375  nan  nan  nan  nan 0
 0.364583343  nan  nan  nan  nan 0
 0.369791657  nan  nan  nan  nan 0
 0.375  nan  nan  nan  nan 0
 0.380208343  nan  nan  nan  nan 0
 0.385416657  nan  nan  nan  nan 0
 0.390625  nan  nan  nan  nan 0
 0.395833343  nan  nan  nan  nan 0
 0.401041657  nan  nan  nan  nan 0
 0.40625  nan  nan  nan  nan 0
 0.411458343  nan  nan  nan  nan 0
 0.416666657  nan  nan  nan  nan 0
 0.421875  nan  nan  nan  nan 0
 0.427083343  nan  nan  nan  nan 0
 0.432291657  nan  nan  nan  nan 0
 0.4375  nan  nan  nan  nan 0
 0.442708343  nan  nan  nan  nan 0
 0.447916657  nan  nan  nan  nan 0
 0.453125  nan  nan  nan  nan 0
 0.458333343  nan  nan  nan  nan 0
 0.463541657  nan  nan  nan  nan 0
 0.46875  nan  nan  nan  nan 0
 0.473958343  nan  nan  nan  nan 0
 0.479166657  nan  nan  nan  nan 0
 0.484375  nan  nan  nan  nan 0
 0.489583343  nan  nan  nan  nan 0
 0.494791657  nan  nan  nan  nan 0
 0.5  nan  nan  nan  nan 0
